item_id,title,genre
591,Bijitâ Q,"Comedy, Drama, Horror"
592,X2,"Action, Sci-Fi, Thriller"
593,Irréversible,"Crime, Drama, Mystery"
594,Mean Machine,"Comedy, Crime, Drama"
595,Sennen joyû,"Animation, Drama, Fantasy"
596,Nayak: The Real Hero,"Action, Drama, Thriller"
597,Swept Away,"Comedy, Romance"
598,À la folie... pas du tout,"Romance, Thriller"
599,Dil Chahta Hai,"Comedy, Drama, Romance"
600,The Recruit,"Action, Thriller"
601,El hijo de la novia,"Comedy, Drama"
602,The Rules of Attraction,"Comedy, Drama, Romance"
603,Before the Devil Knows You're Dead,"Crime, Drama, Thriller"
604,Carandiru,"Drama, Crime"
605,Metoroporisu,"Animation, Adventure, Drama"
606,The Phantom of the Opera,"Drama, Musical, Romance"
607,Rush Hour 3,"Action, Comedy, Crime"
608,The Transporter,"Action, Crime, Thriller"
609,Yeopgijeogin geunyeo,"Comedy, Drama, Romance"
610,Friday After Next,"Comedy, Drama"
611,Beyond Borders,"Adventure, Drama, Romance"
612,Rent,"Drama, Musical, Romance"
613,Austin Powers in Goldmember,"Action, Adventure, Comedy"
614,Feardotcom,"Crime, Horror, Thriller"
615,A Guy Thing,"Comedy, Romance"
616,Harry Potter and the Chamber of Secrets,"Adventure, Family, Fantasy"
617,The Master of Disguise,"Adventure, Comedy, Family"
618,Wrong Turn,"Horror, Thriller"
619,xXx,"Action, Adventure, Thriller"
620,Taxi 3,"Action, Comedy, Crime"
621,Koroshiya 1,"Action, Comedy, Crime"
622,The Chronicles of Riddick,"Action, Adventure, Sci-Fi"
623,Company,"Action, Crime, Drama"
624,Half Past Dead,"Action, Crime, Thriller"
625,I Spy,"Action, Adventure, Comedy"
626,Mindhunters,"Crime, Horror, Mystery"
627,Far from Heaven,Drama
628,The Ring,"Horror, Mystery"
629,Shrek 2,"Animation, Adventure, Comedy"
630,8 Mile,"Drama, Music"
631,Whale Rider,"Drama, Family"
632,Laurel Canyon,Drama
633,Auto Focus,"Biography, Crime, Drama"
634,The Core,"Action, Adventure, Sci-Fi"
635,In America,Drama
636,Roger Dodger,"Comedy, Drama"
637,Home on the Range,"Animation, Adventure, Comedy"
638,All the Real Girls,"Drama, Romance"
639,Chicago,"Comedy, Crime, Musical"
640,Gigli,"Comedy, Crime, Romance"
641,Ying xiong,"Action, Adventure, History"
642,Jersey Girl,"Comedy, Drama, Romance"
643,Lilja 4-ever,"Crime, Drama"
644,Shanghai Knights,"Action, Adventure, Comedy"
645,Blue Crush,"Drama, Romance, Sport"
646,Timeline,"Action, Adventure, Sci-Fi"
647,Dirty Pretty Things,"Crime, Drama, Thriller"
648,Good Bye Lenin!,"Comedy, Drama, Romance"
649,Jeepers Creepers 2,Horror
650,The United States of Leland,Drama
651,The Hot Chick,"Comedy, Fantasy"
652,Gerry,"Adventure, Drama, Mystery"
653,Old School,Comedy
654,May,"Comedy, Drama, Horror"
655,Barbershop,"Comedy, Drama"
656,Cabin Fever,"Drama, Horror"
657,Drumline,"Comedy, Drama, Romance"
658,Harry Potter and the Prisoner of Azkaban,"Adventure, Family, Fantasy"
659,Mona Lisa Smile,Drama
660,The Santa Clause 2,"Comedy, Family, Fantasy"
661,The Order,"Horror, Mystery, Thriller"
662,American Splendor,"Biography, Comedy, Drama"
663,Anger Management,Comedy
664,Charlie's Angels: Full Throttle,"Action, Adventure, Comedy"
665,Bringing Down the House,Comedy
666,Just Married,"Comedy, Romance"
667,Scary Movie 3,"Comedy, Horror"
668,Aankhen,"Crime, Drama, Thriller"
669,Cradle 2 the Grave,"Action, Crime, Drama"
670,Le divorce,"Drama, Romance, Comedy"
671,The Lizzie McGuire Movie,"Adventure, Comedy, Family"
672,Shark Tale,"Animation, Adventure, Comedy"
673,Solaris,"Drama, Mystery, Romance"
674,25th Hour,Drama
675,Bad Santa,"Comedy, Crime, Drama"
676,Bobby,"Biography, Drama, History"
677,Dead End,"Adventure, Horror, Mystery"
678,Ballistic: Ecks vs. Sever,"Action, Crime, Mystery"
679,Honogurai mizu no soko kara,"Drama, Horror, Mystery"
680,The Human Stain,"Drama, Romance, Thriller"
681,Like Mike,"Comedy, Family, Fantasy"
682,Finding Neverland,"Biography, Drama, Family"
683,The Shape of Things,"Comedy, Drama, Romance"
684,Blood Work,"Action, Crime, Drama"
685,Down with Love,"Comedy, Romance"
686,Final Destination 2,"Horror, Thriller"
687,Identity,"Mystery, Thriller"
688,Luther,"Biography, Drama, History"
689,Nicholas Nickleby,"Adventure, Drama, Romance"
690,The Dreamers,"Drama, Romance"
691,Tais-toi!,"Comedy, Crime"
692,A Mighty Wind,"Comedy, Music"
693,Willard,"Drama, Horror, Thriller"
694,Boksuneun naui geot,"Crime, Drama, Thriller"
695,Confidence,"Crime, Thriller"
696,Master and Commander: The Far Side of the World,"Action, Adventure, Drama"
697,Holes,"Adventure, Comedy, Drama"
698,The League of Extraordinary Gentlemen,"Action, Adventure, Fantasy"
699,Mies vailla menneisyyttä,"Comedy, Drama, Romance"
700,Pieces of April,"Comedy, Drama"
701,The Curse of the Were-Rabbit,"Animation, Adventure, Comedy"
702,The Cat in the Hat,"Adventure, Comedy, Family"
703,Veronica Guerin,"Biography, Crime, Drama"
704,Jisatsu sâkuru,"Crime, Drama, Horror"
705,El crimen del Padre Amaro,"Drama, Romance"
706,Out of Time,"Crime, Drama, Mystery"
707,Runaway Jury,"Crime, Drama, Thriller"
708,Sweet Sixteen,"Crime, Drama"
709,Two Weeks Notice,"Comedy, Romance"
710,Anything Else,"Comedy, Romance"
711,Agent Cody Banks,"Action, Adventure, Comedy"
712,Immortel (ad vitam),"Animation, Action, Crime"
713,Filantropica,"Comedy, Drama"
714,Love Actually,"Comedy, Drama, Romance"
715,Tears of the Sun,"Action, Drama, Thriller"
716,My Life Without Me,"Drama, Romance"
717,The Perfect Score,"Comedy, Crime"
718,The In-Laws,"Action, Comedy, Thriller"
719,Twisted,"Crime, Drama, Mystery"
720,Bruce Almighty,"Comedy, Fantasy"
721,Wazir,"Action, Crime, Drama"
722,21 Grams,"Crime, Drama, Thriller"
723,The Big Bounce,"Comedy, Crime"
724,House of Sand and Fog,"Crime, Drama"
725,Open Range,"Action, Drama, Romance"
726,Peter Pan,"Adventure, Family, Fantasy"
727,Radio,"Biography, Drama, Sport"
728,Spider-Man 2,"Action, Adventure, Sci-Fi"
729,Taxi,"Action, Comedy, Crime"
730,Because of Winn-Dixie,"Comedy, Drama, Family"
731,Bridget Jones: The Edge of Reason,"Comedy, Drama, Romance"
732,Cars,"Animation, Comedy, Family"
733,Cidade de Deus,"Crime, Drama"
734,Daddy Day Care,"Comedy, Family"
735,Hidalgo,"Action, Adventure, Biography"
736,House of the Dead,"Action, Adventure, Horror"
737,The Incredibles,"Animation, Action, Adventure"
738,The Italian Job,"Action, Crime, Thriller"
739,Mission: Impossible III,"Action, Adventure, Thriller"
740,Russkiy kovcheg,"Drama, Fantasy, History"
741,A Sound of Thunder,"Action, Adventure, Horror"
742,Looney Tunes: Back in Action,"Animation, Adventure, Comedy"
743,Alex & Emma,"Comedy, Romance"
744,The Cooler,"Drama, Romance"
745,The Magdalene Sisters,Drama
746,Diarios de motocicleta,"Adventure, Biography, Drama"
747,Resident Evil: Apocalypse,"Action, Horror, Sci-Fi"
748,Sahara,"Action, Adventure, Comedy"
749,Thumbsucker,"Comedy, Drama"
750,The Alamo,"Drama, History, War"
751,Big Fish,"Adventure, Drama, Fantasy"
752,The Day After Tomorrow,"Action, Adventure, Sci-Fi"
753,Elf,"Comedy, Family, Fantasy"
754,The Legend of Bhagat Singh,"Action, Biography, Drama"
755,Los lunes al sol,"Comedy, Drama"
756,Party Monster,"Biography, Crime, Drama"
757,Kingdom of Heaven,"Action, Adventure, Drama"
758,Underworld,"Action, Fantasy, Thriller"
759,2 Fast 2 Furious,"Action, Crime, Thriller"
760,Freaky Friday,"Comedy, Family, Fantasy"
761,Zivot je cudo,"Comedy, Romance, Music"
762,Honey,"Drama, Music, Romance"
763,Lakshya,"Action, Drama, Romance"
764,Laws of Attraction,"Comedy, Romance"
765,Loving Annabelle,"Drama, Romance"
766,Shade,"Crime, Thriller"
767,Shattered Glass,"Drama, History"
768,Suspect Zero,"Crime, Horror, Mystery"
769,Swimming Pool,"Crime, Drama, Mystery"
770,The Texas Chainsaw Massacre,Horror
771,Wicker Park,"Drama, Mystery, Romance"
772,Sylvia,"Biography, Drama, Romance"
773,Dickie Roberts: Former Child Star,Comedy
774,Head of State,Comedy
775,The I Inside,"Mystery, Sci-Fi, Thriller"
776,Gin gwai,"Horror, Mystery"
777,Lara Croft Tomb Raider: The Cradle of Life,"Action, Adventure, Fantasy"
778,The Last Samurai,"Action, Drama, War"
779,Matchstick Men,"Comedy, Crime, Drama"
780,Pirates of the Caribbean: The Curse of the Black Pearl,"Action, Adventure, Fantasy"
781,Biker Boyz,"Action, Drama"
782,Envy,Comedy
783,The Great Raid,"Action, Drama, War"
784,Io non ho paura,"Crime, Drama, Mystery"
785,Mystic River,"Crime, Drama, Mystery"
786,Over the Hedge,"Animation, Adventure, Comedy"
787,Secondhand Lions,"Comedy, Drama, Family"
788,The Stepford Wives,"Comedy, Horror, Sci-Fi"
789,The Whole Ten Yards,"Comedy, Crime, Thriller"
790,Around the World in 80 Days,"Action, Adventure, Comedy"
791,Catwoman,"Action, Crime, Fantasy"
792,Coraline,"Animation, Drama, Family"
793,Ella Enchanted,"Comedy, Family, Fantasy"
794,The Rundown,"Action, Adventure, Comedy"
795,Malibu's Most Wanted,"Comedy, Crime"
796,Man on Fire,"Action, Crime, Drama"
797,Thirteen,Drama
798,Under the Tuscan Sun,"Comedy, Drama, Romance"
799,American Wedding,Comedy
800,Brother Bear,"Animation, Adventure, Comedy"
801,Dumb and Dumberer: When Harry Met Lloyd,Comedy
802,Freddy vs. Jason,"Action, Horror"
803,Monsieur Ibrahim et les fleurs du Coran,"Comedy, Drama"
804,Seabiscuit,"Drama, History, Sport"
805,Torque,"Action, Comedy, Crime"
806,Hollywood Homicide,"Action, Comedy, Crime"
807,xXx: State of the Union,"Action, Adventure, Crime"
808,The Brown Bunny,Drama
809,Dolls,"Drama, Romance"
810,Harry Potter and the Goblet of Fire,"Adventure, Family, Fantasy"
811,The Punisher,"Action, Crime, Drama"
812,Cold Creek Manor,"Drama, Mystery, Thriller"
813,Scooby-Doo 2: Monsters Unleashed,"Adventure, Comedy, Family"
814,0.468055556,"Crime, Drama, Mystery"
815,Man of the House,"Comedy, Crime"
816,The Clearing,"Drama, Mystery, Thriller"
817,Club Dread,"Comedy, Horror, Mystery"
818,Fever Pitch,"Comedy, Drama, Romance"
819,If Only,"Comedy, Drama, Fantasy"
820,The Notebook,"Drama, Romance"
821,Saved!,"Comedy, Drama"
822,The School of Rock,"Comedy, Music"
823,Troy,"Drama, History"
824,Intermission,"Comedy, Crime, Drama"
825,Garden State,"Comedy, Drama, Romance"
826,"Legally Blonde 2: Red, White & Blonde",Comedy
827,Girl with a Pearl Earring,"Biography, Drama, Romance"
828,Godsend,"Action, Drama, Fantasy"
829,The Ladykillers,"Comedy, Crime, Thriller"
830,Lost in Translation,"Comedy, Drama"
831,The Passion of the Christ,Drama
832,Starsky & Hutch,"Comedy, Crime"
833,Win a Date with Tad Hamilton!,"Comedy, Romance"
834,Wonderland,"Crime, Drama, Mystery"
835,Les rivières pourpres 2 - Les anges de l'apocalypse,"Action, Crime, Horror"
836,13 Going on 30,"Comedy, Fantasy, Romance"
837,Baghban,"Drama, Romance"
838,Barbershop 2: Back in Business,"Comedy, Drama"
839,On the Road,"Adventure, Drama, Romance"
840,The Prince & Me,"Comedy, Family, Romance"
841,Something's Gotta Give,"Comedy, Drama, Romance"
842,Birth,"Drama, Fantasy, Mystery"
843,Calendar Girls,"Comedy, Drama"
844,Cellular,"Action, Crime, Thriller"
845,Live Free or Die Hard,"Action, Thriller"
846,Eternal Sunshine of the Spotless Mind,"Drama, Romance, Sci-Fi"
847,Grind,"Adventure, Comedy, Sport"
848,The Haunted Mansion,"Comedy, Family, Fantasy"
849,Haute tension,Horror
850,Dirty Dancing: Havana Nights,"Drama, Music, Romance"
851,Head in the Clouds,"Drama, Romance, War"
852,Les invasions barbares,"Comedy, Crime, Drama"
853,The Missing,"Adventure, Thriller, Western"
854,Lucky You,"Drama, Romance, Sport"
855,Ondskan,Drama
856,Paparazzi,"Action, Crime, Drama"
857,Paycheck,"Action, Mystery, Sci-Fi"
858,The Polar Express,"Animation, Adventure, Comedy"
859,Shopgirl,"Drama, Romance"
860,Spy Kids 3: Game Over,"Action, Adventure, Comedy"
861,Stuck on You,Comedy
862,Deux frères,"Adventure, Drama, Family"
863,Van Helsing,"Action, Adventure, Fantasy"
864,Mou gaan dou,"Action, Crime, Drama"
865,The Aviator,"Biography, Drama"
866,Batoru rowaiaru II: Chinkonka,"Action, Drama, Thriller"
867,From Justin to Kelly,"Comedy, Musical, Romance"
868,In Hell,"Action, Drama, Thriller"
869,Kopps,"Action, Comedy"
870,A Series of Unfortunate Events,"Adventure, Comedy, Family"
871,Mr 3000,"Comedy, Drama, Romance"
872,Ritânâ,"Action, Adventure, Sci-Fi"
873,Undead,"Action, Comedy, Fantasy"
874,Being Julia,"Comedy, Drama, Romance"
875,Hostage,"Action, Crime, Drama"
876,The Station Agent,"Comedy, Drama"
877,Monster,"Biography, Crime, Drama"
878,Unleashed,"Action, Adventure, Crime"
879,De grønne slagtere,"Comedy, Drama"
880,Manderlay,Drama
881,Along Came Polly,"Comedy, Romance"
882,50 First Dates,"Comedy, Drama, Romance"
883,The Good Shepherd,"Drama, History, Thriller"
884,"I, Robot","Action, Drama, Sci-Fi"
885,Un long dimanche de fiançailles,"Drama, Mystery, Romance"
886,Arthur et les Minimoys,"Animation, Adventure, Comedy"
887,Code 46,"Drama, Romance, Sci-Fi"
888,Ruang rak noi nid mahasan,"Comedy, Drama, Romance"
889,Latter Days,"Comedy, Drama, Romance"
890,The SpongeBob SquarePants Movie,"Animation, Action, Adventure"
891,Uzak,Drama
892,Sky Captain and the World of Tomorrow,"Action, Adventure, Mystery"
893,La meglio gioventù,"Drama, Romance"
894,Alexander,"Action, Biography, Drama"
895,Blood and Bone,"Action, Crime, Drama"
896,Chalte Chalte,"Drama, Romance"
897,Gegen die Wand,"Drama, Romance"
898,Hauru no ugoku shiro,"Animation, Adventure, Family"
899,Inosensu: Innocence,"Animation, Action, Drama"
900,Kal ho naa ho,"Comedy, Drama, Romance"
901,Khakee,"Action, Crime, Drama"
902,Main Hoon Na,"Action, Comedy, Drama"
903,Neko no ongaeshi,"Animation, Adventure, Comedy"
904,Suchîmubôi,"Animation, Action, Adventure"
905,Superman Returns,"Action, Sci-Fi"
906,Waiting...,Comedy
907,The Door in the Floor,"Comedy, Drama"
908,Gothika,"Horror, Mystery, Thriller"
909,(T)Raumschiff Surprise - Periode 1,"Comedy, Sci-Fi"
910,Cheaper by the Dozen,"Comedy, Family"
911,Freedomland,"Crime, Drama, Mystery"
912,King Arthur,"Action, Adventure, Drama"
913,Ladder 49,"Action, Drama, Thriller"
914,Miracle,"Biography, Drama, History"
915,Ocean's Twelve,"Crime, Thriller"
916,Raising Helen,"Comedy, Drama, Romance"
917,Ray,"Biography, Drama, Music"
918,An Unfinished Life,"Drama, Family, Romance"
919,Madagascar,"Animation, Adventure, Comedy"
920,Tasogare Seibei,"Drama, History, Romance"
921,Walking Tall,"Action, Crime"
922,Cinderella Man,"Biography, Drama, History"
923,De-Lovely,"Biography, Drama, Music"
924,La finestra di fronte,"Drama, Romance"
925,The Life and Death of Peter Sellers,"Biography, Comedy, Drama"
926,Ginger Snaps 2: Unleashed,"Horror, Thriller"
927,Salinui chueok,"Action, Crime, Drama"
928,La science des rêves,"Comedy, Drama, Fantasy"
929,The Brothers Grimm,"Action, Adventure, Comedy"
930,Lords of Dogtown,"Biography, Drama, Sport"
931,EuroTrip,Comedy
932,A Cinderella Story,"Comedy, Family, Romance"
933,The Forgotten,"Drama, Mystery, Sci-Fi"
934,Garfield,"Animation, Comedy, Family"
935,The Family Stone,"Comedy, Drama, Romance"
936,I Heart Huckabees,Comedy
937,Mr. & Mrs. Smith,"Action, Comedy, Crime"
938,The Ballad of Jack and Rose,Drama
939,RRRrrrr!!!,"Adventure, Comedy, Crime"
940,Elektra,"Action, Adventure, Crime"
941,Anchorman: The Legend of Ron Burgundy,Comedy
942,Boogeyman,"Drama, Horror, Mystery"
943,Robots,"Animation, Adventure, Comedy"
944,Shall We Dance,"Comedy, Drama, Music"
945,Walk the Line,"Biography, Drama, Music"
946,Agent Cody Banks 2: Destination London,"Action, Adventure, Comedy"
947,Blade: Trinity,"Action, Adventure, Fantasy"
948,A Home at the End of the World,"Drama, Romance"
949,The Secret Life of Walter Mitty,"Comedy, Drama, Fantasy"
950,Spartan,"Action, Crime, Drama"
951,Chasing Liberty,"Comedy, Romance"
952,Wimbledon,"Comedy, Romance, Sport"
953,Constantine,"Action, Fantasy, Horror"
954,Fahrenheit 451,"Drama, Sci-Fi, Thriller"
955,King Kong,"Action, Adventure, Drama"
956,Valiant,"Animation, Adventure, Comedy"
957,The Woodsman,Drama
958,Bride & Prejudice,"Comedy, Drama, Musical"
959,Confessions of a Teenage Drama Queen,"Comedy, Family, Music"
960,First Daughter,"Comedy, Drama, Romance"
961,Gokudô kyôfu dai-gekijô: Gozu,"Crime, Drama, Horror"
962,Raise Your Voice,"Family, Music, Musical"
963,Inglourious Basterds,"Adventure, Drama, War"
964,Little Black Book,"Comedy, Romance, Drama"
965,The Machinist,"Drama, Thriller"
966,Welcome to Mooseport,"Comedy, Romance"
967,Palindromes,"Comedy, Drama"
968,Scary Movie 4,"Comedy, Horror"
969,Son of the Mask,"Comedy, Family, Fantasy"
970,Ne le dis à personne,"Crime, Drama, Mystery"
971,The Terminal,"Comedy, Drama, Romance"
972,Kinsey,"Biography, Drama, Romance"
973,The Life Aquatic with Steve Zissou,"Action, Adventure, Comedy"
974,The Box,"Drama, Fantasy, Mystery"
975,Der Untergang,"Biography, Drama, History"
976,Zatôichi,"Action, Comedy, Crime"
977,New York Minute,"Comedy, Crime, Family"
978,Beyond the Sea,"Biography, Drama, Music"
979,Dawn of the Dead,"Action, Horror"
980,Elephant,"Crime, Drama, Thriller"
981,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure, Family, Fantasy"
982,Lymelife,"Comedy, Drama, Romance"
983,Secret Window,"Drama, Mystery, Thriller"
984,Taking Lives,"Crime, Mystery, Thriller"
985,The Final Cut,"Drama, Sci-Fi, Thriller"
986,Ju-on,Horror
987,Jeux d'enfants,"Comedy, Drama, Romance"
988,Oldeuboi,"Action, Drama, Mystery"
989,Dodgeball: A True Underdog Story,"Comedy, Sport"
990,Without a Paddle,"Adventure, Comedy, Mystery"
991,Art School Confidential,"Comedy, Drama, Romance"
992,The Assassination of Richard Nixon,"Biography, Crime, Drama"
993,Babylon A.D.,"Action, Adventure, Sci-Fi"
994,A Dirty Shame,Comedy
995,"Janghwa, Hongryeon","Drama, Horror, Mystery"
996,The Matador,"Comedy, Crime, Thriller"
997,Der Rote Baron,"Action, Adventure, Biography"
998,Revolver,"Action, Crime, Drama"
999,Syriana,"Drama, Thriller"
1000,Shaun of the Dead,"Comedy, Horror"
1001,Tenacious D in The Pick of Destiny,"Adventure, Comedy, Music"
1002,San wa,"Action, Adventure, Comedy"
1003,The Upside of Anger,"Comedy, Drama"
1004,A Walk Among the Tombstones,"Action, Crime, Drama"
1005,Whiteout,"Action, Crime, Horror"
1006,You Got Served,"Drama, Music"
1007,Anacondas: The Hunt for the Blood Orchid,"Action, Adventure, Horror"
1008,Chakushin ari,"Horror, Mystery"
1009,Happy Feet,"Animation, Adventure, Comedy"
1010,Harold & Kumar Go to White Castle,"Adventure, Comedy"
1011,The Jacket,"Drama, Fantasy, Mystery"
1012,Millions,"Comedy, Crime, Drama"
1013,Mirrormask,"Adventure, Fantasy"
1014,Shortbus,"Comedy, Drama"
1015,Soul Plane,Comedy
1016,The Squid and the Whale,"Comedy, Drama"
1017,"Swades: We, the People",Drama
1018,Modigliani,"Biography, Drama"
1019,After the Sunset,"Action, Comedy, Crime"
1020,Anbe Sivam,"Adventure, Comedy, Drama"
1021,Charlie and the Chocolate Factory,"Adventure, Comedy, Family"
1022,D.E.B.S.,"Action, Comedy, Romance"
1023,Deuce Bigalow: European Gigolo,Comedy
1024,Indiana Jones and the Kingdom of the Crystal Skull,"Action, Adventure"
1025,Hannibal Rising,"Adventure, Crime, Drama"
1026,The Manchurian Candidate,"Drama, Mystery, Sci-Fi"
1027,Romance & Cigarettes,"Comedy, Musical, Romance"
1028,The Room,Drama
1029,The Village,"Drama, Mystery, Thriller"
1030,Are We There Yet?,"Adventure, Comedy, Family"
1031,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,"Animation, Action, Adventure"
1032,Elizabethtown,"Comedy, Drama, Romance"
1033,I'm Not There,"Biography, Drama, Music"
1034,National Treasure,"Action, Adventure, Mystery"
1035,Ong-bak,"Action, Crime, Thriller"
